"doc_id"	"id"	"par_id"	"sent_gen"	"sent_loc"	"word_n"	"group"
"36"	"alekseev_g_raketa_petushkova_1924.txt"	208	29	36	1	12	"3"
"37"	"alekseev_g_raketa_petushkova_1924.txt"	208	29	37	2	19	"3"
"38"	"alekseev_g_raketa_petushkova_1924.txt"	208	29	38	3	29	"4"
"39"	"alekseev_g_raketa_petushkova_1924.txt"	208	31	39	1	12	"4"
"40"	"alekseev_g_raketa_petushkova_1924.txt"	208	33	40	1	69	"4"
"41"	"alekseev_g_raketa_petushkova_1924.txt"	208	34	41	1	23	"4"
"42"	"alekseev_g_raketa_petushkova_1924.txt"	208	34	42	2	8	"4"
"43"	"alekseev_g_raketa_petushkova_1924.txt"	208	35	43	1	5	"4"
"44"	"alekseev_g_raketa_petushkova_1924.txt"	208	36	44	1	22	"4"
"45"	"alekseev_g_raketa_petushkova_1924.txt"	208	38	45	1	13	"4"
"46"	"alekseev_g_raketa_petushkova_1924.txt"	208	38	46	2	39	"4"
"47"	"alekseev_g_raketa_petushkova_1924.txt"	208	38	47	3	14	"4"
"48"	"alekseev_g_raketa_petushkova_1924.txt"	208	40	48	1	11	"4"
"49"	"alekseev_g_raketa_petushkova_1924.txt"	208	40	49	2	10	"4"
"50"	"alekseev_g_raketa_petushkova_1924.txt"	208	40	50	3	22	"5"
"51"	"alekseev_g_raketa_petushkova_1924.txt"	208	40	51	4	22	"5"
"52"	"alekseev_g_raketa_petushkova_1924.txt"	208	40	52	5	26	"5"
"53"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	53	1	4	"5"
"54"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	54	2	9	"5"
"55"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	55	3	27	"5"
"56"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	56	4	10	"5"
"57"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	57	5	18	"5"
"58"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	58	6	4	"5"
"59"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	59	7	6	"5"
"60"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	60	8	4	"5"
"61"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	61	9	14	"5"
"62"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	62	10	11	"6"
"63"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	63	11	21	"6"
"64"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	64	12	16	"6"
"65"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	65	13	63	"6"
"66"	"alekseev_g_raketa_petushkova_1924.txt"	208	41	66	14	10	"6"
"67"	"alekseev_g_raketa_petushkova_1924.txt"	208	42	67	1	28	"6"
"68"	"alekseev_g_raketa_petushkova_1924.txt"	208	42	68	2	17	"6"
"69"	"alekseev_g_raketa_petushkova_1924.txt"	208	42	69	3	10	"6"
"70"	"alekseev_g_raketa_petushkova_1924.txt"	208	47	70	1	9	"6"
"71"	"alekseev_g_raketa_petushkova_1924.txt"	208	48	71	1	21	"6"
"72"	"alekseev_g_raketa_petushkova_1924.txt"	208	48	72	2	23	"6"
"73"	"alekseev_g_raketa_petushkova_1924.txt"	208	50	73	1	17	"6"
"74"	"alekseev_g_raketa_petushkova_1924.txt"	208	50	74	2	11	"7"
"75"	"alekseev_g_raketa_petushkova_1924.txt"	208	51	75	1	25	"7"
"76"	"alekseev_g_raketa_petushkova_1924.txt"	208	51	76	2	10	"7"
"77"	"alekseev_g_raketa_petushkova_1924.txt"	208	51	77	3	14	"7"
"78"	"alekseev_g_raketa_petushkova_1924.txt"	208	51	78	4	25	"7"
"79"	"alekseev_g_raketa_petushkova_1924.txt"	208	51	79	5	15	"7"
"80"	"alekseev_g_raketa_petushkova_1924.txt"	208	51	80	6	21	"7"
"81"	"alekseev_g_raketa_petushkova_1924.txt"	208	52	81	1	14	"7"
"82"	"alekseev_g_raketa_petushkova_1924.txt"	208	52	82	2	15	"7"
"83"	"alekseev_g_raketa_petushkova_1924.txt"	208	52	83	3	10	"7"
"84"	"alekseev_g_raketa_petushkova_1924.txt"	208	52	84	4	6	"7"
"85"	"alekseev_g_raketa_petushkova_1924.txt"	208	52	85	5	12	"7"
"86"	"alekseev_g_raketa_petushkova_1924.txt"	208	52	86	6	19	"8"
"87"	"alekseev_g_raketa_petushkova_1924.txt"	208	52	87	7	24	"8"
"88"	"alekseev_g_raketa_petushkova_1924.txt"	208	52	88	8	14	"8"
"89"	"alekseev_g_raketa_petushkova_1924.txt"	208	53	89	1	6	"8"
"90"	"alekseev_g_raketa_petushkova_1924.txt"	208	53	90	2	6	"8"
"91"	"alekseev_g_raketa_petushkova_1924.txt"	208	53	91	3	13	"8"
"92"	"alekseev_g_raketa_petushkova_1924.txt"	208	53	92	4	11	"8"
"93"	"alekseev_g_raketa_petushkova_1924.txt"	208	53	93	5	9	"8"
"94"	"alekseev_g_raketa_petushkova_1924.txt"	208	55	94	1	17	"8"
"95"	"alekseev_g_raketa_petushkova_1924.txt"	208	55	95	2	25	"8"
"96"	"alekseev_g_raketa_petushkova_1924.txt"	208	56	96	1	5	"8"
"97"	"alekseev_g_raketa_petushkova_1924.txt"	208	57	97	1	8	"8"
"98"	"alekseev_g_raketa_petushkova_1924.txt"	208	57	98	2	93	"9"
"99"	"alekseev_g_raketa_petushkova_1924.txt"	208	59	99	1	7	"9"
"100"	"alekseev_g_raketa_petushkova_1924.txt"	208	59	100	2	10	"9"
"101"	"alekseev_g_raketa_petushkova_1924.txt"	208	60	101	1	10	"9"
"102"	"alekseev_g_raketa_petushkova_1924.txt"	208	60	102	2	15	"9"
"103"	"alekseev_g_raketa_petushkova_1924.txt"	208	60	103	3	19	"9"
"104"	"alekseev_g_raketa_petushkova_1924.txt"	208	61	104	1	3	"9"
"105"	"alekseev_g_raketa_petushkova_1924.txt"	208	62	105	1	6	"9"
"106"	"alekseev_g_raketa_petushkova_1924.txt"	208	63	106	1	11	"9"
"107"	"alekseev_g_raketa_petushkova_1924.txt"	208	63	107	2	10	"9"
"108"	"alekseev_g_raketa_petushkova_1924.txt"	208	64	108	1	6	"9"
"109"	"alekseev_g_raketa_petushkova_1924.txt"	208	64	109	2	12	"9"
"110"	"alekseev_g_raketa_petushkova_1924.txt"	208	64	110	3	8	"10"
"111"	"alekseev_g_raketa_petushkova_1924.txt"	208	65	111	1	3	"10"
"112"	"alekseev_g_raketa_petushkova_1924.txt"	208	65	112	2	2	"10"
"113"	"alekseev_g_raketa_petushkova_1924.txt"	208	65	113	3	13	"10"
"114"	"alekseev_g_raketa_petushkova_1924.txt"	208	65	114	4	11	"10"
"115"	"alekseev_g_raketa_petushkova_1924.txt"	208	68	115	1	6	"10"
"116"	"alekseev_g_raketa_petushkova_1924.txt"	208	70	116	1	5	"10"
"117"	"alekseev_g_raketa_petushkova_1924.txt"	208	70	117	2	21	"10"
"118"	"alekseev_g_raketa_petushkova_1924.txt"	208	70	118	3	1	"10"
"119"	"alekseev_g_raketa_petushkova_1924.txt"	208	71	119	1	2	"10"
"120"	"alekseev_g_raketa_petushkova_1924.txt"	208	71	120	2	6	"10"
"121"	"alekseev_g_raketa_petushkova_1924.txt"	208	72	121	1	33	"10"
"122"	"alekseev_g_raketa_petushkova_1924.txt"	208	73	122	1	26	"10"
